Primary_Key;Trasect_code;Date;Year;Month;Time;Island;Site;Bioregion;Diver;Depth;Dive_duration;Transect_length;Census_duration;Current;Temperature;Distance;Thermocline_depth;Water_temp_over_therm;Water_temp_below_therm;Vis_over_therm;Vis_below_therm;Habitat_type_RSM;Rugosity_0_3;Inclination_0_3;Rocky_reef_max_depth;SPECIES;Sex;S_less_30;S_30;S_35;S_40;S_50;S_60;S_70;S_80;S_90;S_100;S_110;S_125;S_150;S_175;S_200;S_210;S_225;S_250;S_300;S_350;S_400;S_more_400;Total;Comments;Cord1;Cord2
;10;07-mar-14;2014;March;07:53:15;Isabela;Caleta Webb;Oeste fria;Tyler Eddy;14;29;44;2;1;C;M;;19;;10;;M;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;11;07-mar-14;2014;March;07:55:30;Isabela;Caleta Webb;Oeste fria;Tyler Eddy;16;29;37;2;1;C;M;;19;;10;;M;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;12;07-mar-14;2014;March;07:57:45;Isabela;Caleta Webb;Oeste fria;Tyler Eddy;16;29;40;2;1;C;M;;19;;10;;M;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;13;07-mar-14;2014;March;08:00:00;Isabela;Caleta Webb;Oeste fria;Tyler Eddy;15;29;27;2;1;C;M;;19;;10;;M;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;07-mar-14;2014;March;09:54:15;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;11;22;40;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2;07-mar-14;2014;March;09:56:30;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;15;22;43;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;07-mar-14;2014;March;09:58:45;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;16;22;50;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4;07-mar-14;2014;March;10:01:00;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;15;22;41;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5;07-mar-14;2014;March;10:03:15;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;15;22;44;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6;07-mar-14;2014;March;10:05:30;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;16;22;45;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;7;07-mar-14;2014;March;10:07:45;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;16;22;56;2;1;C;M;;18;;10;;R;1;1;;Mycteroperca olfax;;;;;;1;;;;;;;;;;;;;;;;;;;;;
;8;07-mar-14;2014;March;10:10:00;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;16;22;42;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;9;07-mar-14;2014;March;10:12:15;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;14;22;43;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;10;07-mar-14;2014;March;10:14:30;Isabela;Radar Isabela;Oeste fria;Tyler Eddy;14;22;27;2;1;C;M;;18;;10;;R;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;07-mar-14;2014;March;12:47:15;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;13;33;55;2;1;C;M;;20;;10;;R;1;2;;Mycteroperca olfax;;;;;;;1;2;;;;;;;;;;;;;;;;;;;
;1;07-mar-14;2014;March;12:47:15;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;13;33;55;2;1;C;M;;20;;10;;R;1;2;;Paralabrax albomaculatus;;;1;;;;;;;;;;;;;;;;;;;;;;;;
;2;07-mar-14;2014;March;12:49:30;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;14;33;53;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;07-mar-14;2014;March;12:51:45;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;13;33;54;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4;07-mar-14;2014;March;12:54:00;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;15;33;44;2;1;C;M;;20;;10;;R;1;2;;Paralabrax albomaculatus;;;;;;1;;;;;;;;;;;;;;;;;;;;;
;5;07-mar-14;2014;March;12:56:15;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;14;33;59;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6;07-mar-14;2014;March;12:58:30;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;14;33;56;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;7;07-mar-14;2014;March;13:00:45;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;15;33;45;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;8;07-mar-14;2014;March;13:03:00;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;18;33;60;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;9;07-mar-14;2014;March;13:05:15;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;14;33;56;2;1;C;M;;20;;10;;R;1;2;;Mycteroperca olfax;;;;;;1;;;;;;;;;;;;;;;;;;;;;
;10;07-mar-14;2014;March;13:07:30;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;15;33;50;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;11;07-mar-14;2014;March;13:09:45;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;14;33;57;2;1;C;M;;20;;10;;R;1;2;;Mycteroperca olfax;;;;;;;2;;;;;;;;;;;;;;;;;;;;
;12;07-mar-14;2014;March;13:12:00;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;15;33;51;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;13;07-mar-14;2014;March;13:14:15;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;15;33;43;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;14;07-mar-14;2014;March;13:16:30;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;16;33;57;2;1;C;M;;20;;10;;R;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;15;07-mar-14;2014;March;13:18:45;Isabela;Caleta Iguana;Oeste fria;Tyler Eddy;16;33;39;2;1;C;M;;20;;10;;R;1;2;;Mycteroperca olfax;;;;;;;;2;;;;;;;;;;;;;;;;;;;
;1;08-mar-11;2014;March;07:16:30;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;17;27;53;2;1;C;M;;20;;7;;M;1;0;;Mycteroperca olfax;;1;;;;2;;1;;;;;;;;;;;;;;;;;;;
;2;08-mar-11;2014;March;07:18:45;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;16;27;46;2;1;C;M;;20;;7;;M;1;0;;Mycteroperca olfax;;;;;;1;;;;;;;;;;;;;;;;;;;;;
;3;08-mar-11;2014;March;07:21:00;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;16;27;44;2;1;C;M;;20;;7;;M;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4;08-mar-11;2014;March;07:23:15;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;16;27;48;2;1;C;M;;20;;7;;M;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5;08-mar-11;2014;March;07:25:30;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;15;27;53;2;1;C;M;;20;;7;;M;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6;08-mar-11;2014;March;07:27:45;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;17;27;45;2;1;C;M;;20;;7;;M;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;7;08-mar-11;2014;March;07:30:00;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;15;27;45;2;1;C;M;;20;;7;;M;1;0;;Mycteroperca olfax;;;;;;;1;;;;;;;;;;;;;;;;;;;;
;8;08-mar-11;2014;March;07:32:15;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;13;27;54;2;1;C;M;;20;;7;;R;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;9;08-mar-11;2014;March;07:34:30;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;15;27;53;2;1;C;M;;20;;7;;R;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;10;08-mar-11;2014;March;07:36:45;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;15;27;51;2;1;C;M;;20;;7;;R;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;11;08-mar-11;2014;March;07:39:00;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;15;27;53;2;1;C;M;;20;;7;;R;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;12;08-mar-11;2014;March;07:41:15;Isabela;Isabela Sur 1;Oeste fria;Tyler Eddy;14;27;28;2;1;C;M;;20;;7;;R;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;08-mar-14;2014;March;11:00:00;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;54;2;1;C;M;;20;;4;;R;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2;08-mar-14;2014;March;11:02:15;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;65;2;1;C;M;;20;;4;;R;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;08-mar-14;2014;March;11:04:30;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;59;2;1;C;M;;20;;4;;R;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4;08-mar-14;2014;March;11:06:45;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;47;2;1;C;M;;20;;4;;R;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5;08-mar-14;2014;March;11:09:00;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;36;2;1;C;M;;20;;4;;R;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6;08-mar-14;2014;March;11:11:15;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;44;2;1;C;M;;20;;4;;M;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;7;08-mar-14;2014;March;11:13:30;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;42;2;1;C;M;;20;;4;;M;2;1;;Dasyatis brevis;hembra;;;;;1;;;;;;;;;;;;;;;;;;;;;
;8;08-mar-14;2014;March;11:15:45;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;46;2;1;C;M;;20;;4;;M;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;9;08-mar-14;2014;March;11:18:00;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;42;2;1;C;M;;20;;4;;M;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;10;08-mar-14;2014;March;11:20:15;Isabela;Roca Unión;Oeste fria;David Acuña;16;30;45;2;1;C;M;;20;;4;;M;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1;08-mar-11;2014;March;15:23:45;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;15;27;40;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2;08-mar-11;2014;March;15:26:00;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;17;27;39;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3;08-mar-11;2014;March;15:28:15;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;17;27;45;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4;08-mar-11;2014;March;15:30:30;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;16;27;38;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5;08-mar-11;2014;March;15:32:45;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;14;27;47;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6;08-mar-11;2014;March;15:35:00;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;15;27;44;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;7;08-mar-11;2014;March;15:37:15;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;13;27;47;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;8;08-mar-11;2014;March;15:39:30;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;14;27;32;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;9;08-mar-11;2014;March;15:41:45;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;15;27;29;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;10;08-mar-11;2014;March;15:44:00;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;12;27;39;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;11;08-mar-11;2014;March;15:46:15;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;13;27;31;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;12;08-mar-11;2014;March;15:48:30;Isabela;Isla Tortuga;Oeste fria;Tyler Eddy;16;27;28;2;1;C;M;;21;;15;;M;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
